14101,38,2,,3216,1,4,30,2,1,442627,2,1,1660,9828,0,0,0,,
14102,180,3,,1635,1,3,30,3,1,428649,3,1,1444,9830,1,100,1,,
14103,278,20,,1635,1,3,30,3,26,428649,20,1,1594,9830,1,30,1,,
14104,278,4,,1635,1,3,30,3,22,428649,4,1,1708,9830,1,14.7,1,,
14105,38,1,,1635,1,3,30,3,1,428649,1,1,2111,9830,0,24.8,2,,
14106,278,16,,1635,1,3,30,3,10,428649,16,1,2140,9830,1,12.2,1,,
14107,180,19,,3203,1,2,30,2,2,523711,19,1,2003,9832,1,120,1,,
14108,180,4,,3726,1,3,30,2,2,416605,4,2,2161,9833,1,120,1,,
14111,180,19,,1447,1,5,30,3,1,501393,19,3,1455,9835,1,100,1,,
14112,38,4,,1447,1,5,30,3,1,501393,4,3,1499,9835,0,0,0,,
14113,180,18,,180,1,1,30,3,1,485071,18,1,1271,9836,1,100,1,,
14114,278,18,,180,1,1,30,3,14,485071,18,1,1402,9836,1,4.75,1,,
14115,38,9,,180,1,1,30,3,14,485071,9,1,1785,9836,0,0,0,,
14116,78,23,,180,1,1,30,3,27,485071,12,3,1828,9836,1,35.2,1,,
14117,38,2,,180,1,1,30,3,1,485071,2,3,2103,9836,0,24.8,2,,
14118,180,19,,4029,1,4,30,3,1,471845,19,2,1351,9838,1,100,1,,
14119,38,1,,4030,1,4,30,3,1,471845,1,3,1475,9838,0,0,0,,
14120,180,5,,2781,1,4,30,3,3,444321,5,2,2132,9839,1,200,1,,
14121,180,1,,2556,1,1,30,2,1,481715,1,1,1397,9840,1,100,1,,
14122,38,19,,2556,1,1,30,2,1,481715,19,3,1752,9840,0,0,0,,
14123,180,20,,4096,1,3,30,1,1,433891,20,1,1333,9842,1,100,1,,
14124,38,19,,4096,1,3,30,1,1,433891,19,2,1657,9842,0,0,0,,
14125,180,4,,4251,1,2,30,2,1,509981,4,1,1993,9843,1,100,1,,
14126,180,18,,664,1,3,30,3,1,418325,18,3,1786,9844,1,100,1,,
14127,38,3,,664,1,3,30,3,1,418325,3,2,1958,9844,0,24.8,2,,
14128,180,18,,4030,1,1,30,3,1,483265,18,2,1295,9846,1,100,1,,
14129,38,7,,4030,1,1,30,3,1,483265,7,2,1622,9846,0,0,0,,
14130,180,11,,4033,1,3,30,2,1,399299,11,1,1304,9849,1,100,1,,
14131,78,22,,4035,1,3,30,2,27,399299,5,3,1830,9849,1,35.2,1,,
14132,180,20,,3339,1,5,30,2,3,502975,20,1,1826,9851,1,200,1,,
14133,78,24,,3339,1,5,30,2,28,502975,0,3,1837,9851,1,25,1,,
14134,38,18,,3339,1,5,30,2,28,502975,18,3,1976,9851,0,0,0,,
14135,180,5,,2424,1,4,30,2,1,470129,5,1,1170,9852,1,100,1,,
14136,38,4,,2424,1,4,30,2,1,470129,4,3,1184,9852,0,0,0,,
14139,180,18,,1792,1,3,30,2,2,414929,18,1,1855,9857,1,120,1,,
14140,180,19,,1929,1,1,30,1,1,488513,19,1,1763,9858,1,100,1,,
14141,38,9,,1929,1,1,30,1,1,488513,9,3,1808,9858,0,0,0,,
14144,180,8,,3232,1,4,30,3,1,442585,8,1,1413,9864,1,100,1,,
14145,78,24,,3232,1,4,30,3,28,442585,17,3,1857,9864,1,25,1,,
14146,38,20,,3232,1,4,30,3,1,442585,20,3,1870,9864,0,24.8,2,,
14147,180,9,,3020,1,4,30,2,2,440881,9,2,1452,9865,1,120,1,,
14148,38,2,,3020,1,4,30,2,2,440881,2,2,1880,9865,0,24.8,2,,
14149,180,6,,3112,1,4,30,3,1,471869,6,2,1281,9866,1,100,1,,
14150,278,16,,3112,1,4,30,3,13,471869,16,1,1354,9866,1,13,1,,
14151,38,20,,3112,1,4,30,3,1,471869,20,3,1549,9866,0,0,0,,
14152,278,17,,3112,1,4,30,3,10,471869,17,3,1808,9866,1,12.2,1,,
14153,38,4,,3112,1,4,30,3,10,471869,4,3,2033,9866,0,0,0,,
14154,278,3,,3112,1,4,30,3,26,471869,3,3,2069,9866,1,30,1,,
14155,180,18,,2040,1,4,30,3,1,471847,18,2,1396,9868,1,100,1,,
14156,38,11,,2040,1,4,30,3,1,471847,11,1,1702,9868,0,0,0,,
14158,180,18,,723,1,5,30,1,2,501235,18,1,1686,9873,1,120,1,,
14159,38,3,,723,1,5,30,1,2,501235,3,2,1779,9873,0,0,0,,
14169,180,16,,4037,1,5,30,1,1,395999,16,1,1118,9876,1,100,1,,
14170,278,18,,4039,1,5,30,1,9,395999,18,3,1218,9876,1,178.32,1,,
14171,278,19,,4040,1,5,30,1,15,395999,19,2,1239,9876,1,6,1,,
14172,38,6,,4040,1,5,30,1,1,395999,6,2,1454,9876,0,0,0,,
14173,278,10,,4041,1,5,30,1,4,395999,10,1,1529,9876,1,35.5,1,,
14174,38,16,,4043,1,5,30,1,15,395999,16,2,1772,9876,0,0,0,,
14175,278,3,,4043,1,5,30,1,17,395999,3,2,1772,9876,1,50,1,,
14176,78,23,,4044,1,5,30,1,27,395999,3,3,1836,9876,1,35.2,1,,
14177,38,3,,4044,1,5,30,1,27,395999,3,1,1866,9876,0,0,0,,
14178,38,2,,4044,1,5,30,1,17,395999,2,2,2159,9876,0,0,0,,
14179,278,19,,4044,1,5,30,1,6,395999,19,2,2171,9876,1,39,1,,
14181,180,20,,1637,1,5,30,1,1,504701,20,2,1267,9878,1,100,1,,
14182,38,5,,1637,1,5,30,1,1,504701,5,1,1282,9878,0,0,0,,
14185,180,17,,966,1,5,30,1,1,501379,17,1,1323,9880,1,100,1,,
14186,180,16,,4044,1,1,30,2,1,485589,16,2,1318,9881,1,100,1,,
14187,180,18,,635,1,2,30,2,1,509343,18,3,1482,9883,1,100,1,,
14188,278,19,,635,1,2,30,2,24,509343,19,1,1547,9883,1,75,1,,
14189,278,18,,635,1,2,30,2,15,509343,18,1,1623,9883,1,6,1,,
14190,278,8,,635,1,2,30,2,20,509343,8,3,1670,9883,1,17.75,1,,
14191,38,1,,635,1,2,30,2,24,509343,1,3,1992,9883,0,0,0,,
14192,278,2,,635,1,2,30,2,26,509343,2,1,2000,9883,1,30,1,,
14193,38,10,,635,1,2,30,2,15,509343,10,3,2023,9883,0,0,0,,
14194,278,6,,635,1,2,30,2,17,509343,6,1,2115,9883,1,50,1,,
12925,180,4,,4045,1,1,30,2,1,254079,4,1,1251,8969,1,100,1,,
12926,38,7,,4047,1,1,30,2,1,254079,7,3,1708,8969,0,0,0,,
12949,180,5,,1837,1,1,30,2,1,189799,5,1,1240,8987,1,100,1,,
12950,78,23,,1837,1,1,30,2,27,189799,5,3,1851,8987,1,35.2,1,,
12951,38,10,,1837,1,1,30,2,27,189799,10,1,1882,8987,0,0,0,,
12952,38,7,,1837,1,1,30,2,1,189799,7,1,1904,8987,0,24.8,2,,
12961,180,17,,4047,1,4,30,3,1,232903,17,1,1482,8996,1,100,1,,
12962,38,9,,4049,1,4,30,3,1,232903,9,3,1625,8996,0,0,0,,
12969,180,5,,4049,1,1,30,3,1,258937,5,1,1359,9000,1,100,1,,
12970,38,20,,4052,1,1,30,3,1,258937,20,3,1483,9000,0,0,0,,
12979,180,19,,4125,1,5,30,3,2,292455,19,2,1834,9015,1,120,1,,
12990,180,12,,3209,1,4,30,3,1,230048,12,1,1415,9028,1,100,1,,
12991,278,11,,3209,1,4,30,3,24,230048,11,2,1964,9028,1,75,1,,
12995,180,16,,447,1,1,30,2,1,255039,16,2,2038,9032,1,100,1,,
13005,180,17,,332,1,3,30,2,3,74561,17,1,1415,9041,1,200,1,,
13006,180,8,,4052,1,5,30,2,2,288631,8,1,1568,9043,1,120,1,,
13007,78,23,,4053,1,5,30,2,27,288631,17,3,1865,9043,1,35.2,1,,
13008,38,1,,4054,1,5,30,2,2,288631,1,1,1892,9043,0,24.8,2,,
13014,180,8,,4057,1,1,30,1,2,272369,8,2,1651,9051,1,120,1,,
13020,180,5,,187,1,4,30,3,3,163911,5,1,2068,9059,1,200,1,,
13029,180,1,,4274,1,4,30,3,2,228119,1,1,2062,9071,1,120,1,,
13035,180,17,,2593,1,1,30,2,1,258889,17,2,1204,9075,1,100,1,,
13036,78,26,,2593,1,1,30,2,28,258889,10,3,1877,9075,1,25,1,,
13045,180,11,,445,1,1,30,3,2,259911,11,1,2149,9085,1,120,1,,
13049,180,1,,2161,1,3,30,1,1,144639,1,2,1115,9090,1,100,1,,
13050,278,4,,2161,1,3,30,1,7,144639,4,1,1305,9090,1,45.75,1,,
13051,78,23,,2161,1,3,30,1,27,144639,20,3,1866,9090,1,35.2,1,,
13062,180,20,,3757,1,3,30,3,1,100527,20,1,1467,9098,1,100,1,,
13063,278,17,,3757,1,3,30,3,14,100527,17,1,1560,9098,1,4.75,1,,
13068,180,7,,3405,1,3,30,2,1,128391,7,1,1250,9102,1,100,1,,
13069,38,7,,3405,1,3,30,2,1,128391,7,1,1379,9102,0,0,0,,
13070,180,4,,1611,1,1,30,3,1,192583,4,1,1825,9104,1,100,1,,
13082,180,20,,4057,1,3,30,2,1,75527,20,1,1161,9114,1,100,1,,
13083,278,4,,4057,1,3,30,2,10,75527,4,1,1329,9114,1,12.2,1,,
13084,38,1,,4057,1,3,30,2,10,75527,1,1,1783,9114,0,0,0,,
13085,78,24,,4058,1,3,30,2,28,75527,12,3,1841,9114,1,25,1,,
13086,278,4,,4058,1,3,30,2,24,75527,4,1,2038,9114,1,75,1,,
13091,180,5,,4059,1,5,30,1,1,56391,5,1,1239,9119,1,100,1,,
13092,78,25,,4059,1,5,30,1,28,56391,2,3,1842,9119,1,25,1,,
13093,38,6,,4061,1,5,30,1,28,56391,6,1,2096,9119,0,0,0,,
13094,38,8,,4062,1,5,30,1,1,56391,8,1,2187,9119,0,24.8,2,,
13111,180,5,,753,1,1,30,2,1,258711,5,1,1590,9128,1,100,1,,
13112,38,18,,753,1,1,30,2,1,258711,18,3,1755,9128,0,0,0,,
13123,180,20,,4239,1,4,30,3,1,166777,20,1,1808,9135,1,100,1,,
13124,78,25,,4239,1,4,30,3,28,166777,0,3,1879,9135,1,25,1,,
13125,38,10,,4239,1,4,30,3,28,166777,10,2,2046,9135,0,0,0,,
13129,180,11,,4063,1,4,30,1,1,235649,11,2,1222,9138,1,100,1,,
13130,78,21,,4063,1,4,30,1,27,235649,7,3,1836,9138,1,35.2,1,,
13131,38,3,,4066,1,4,30,1,27,235649,3,2,1858,9138,0,0,0,,
13134,180,9,,2831,1,2,30,2,1,343217,9,1,1129,9141,1,100,1,,
13135,38,3,,2831,1,2,30,2,1,343217,3,1,1151,9141,0,0,0,,
13145,180,4,,4067,1,4,30,3,1,230127,4,3,1113,9147,1,100,1,,
13146,278,17,,4067,1,4,30,3,21,230127,17,1,2037,9147,1,22.3,1,,
13147,180,4,,863,1,4,30,3,3,223439,4,1,2032,9149,1,200,1,,
13150,180,17,,4068,1,1,30,2,1,251249,17,2,1279,9153,1,100,1,,
13151,38,3,,4069,1,1,30,2,1,251249,3,2,1466,9153,0,0,0,,
13152,180,17,,661,1,4,30,2,1,234951,17,1,1387,9155,1,100,1,,
13158,180,10,,3891,1,1,30,3,2,193359,10,1,1864,9158,1,120,1,,
13159,180,10,,4070,1,1,30,3,2,254159,10,1,1624,9160,1,120,1,,
13165,180,2,,4070,1,5,30,2,1,298279,2,2,1260,9165,1,100,1,,
13166,278,5,,4071,1,5,30,2,12,298279,5,2,1553,9165,1,7.9,1,,
13167,278,17,,4073,1,5,30,2,21,298279,17,1,1697,9165,1,22.3,1,,
13168,78,23,,4074,1,5,30,2,27,298279,8,3,1833,9165,1,35.2,1,,
13169,38,5,,4077,1,5,30,2,27,298279,5,1,2182,9165,0,0,0,,
13176,180,19,,1687,1,5,30,3,2,295407,19,2,1803,9173,1,120,1,,
13177,38,4,,1687,1,5,30,3,2,295407,4,3,1926,9173,0,24.8,2,,
13189,180,17,,4078,1,4,30,2,1,225303,17,1,1365,9178,1,100,1,,
13190,38,1,,4078,1,4,30,2,1,225303,1,3,1478,9178,0,0,0,,
13198,180,5,,4081,1,4,30,3,3,229096,5,1,2081,9185,1,200,1,,
13201,180,20,,3902,1,3,30,2,1,73623,20,2,1302,9191,1,100,1,,
13202,38,2,,3902,1,3,30,2,1,73623,2,3,1657,9191,0,0,0,,
13205,180,18,,3199,1,5,30,2,1,297319,18,2,1382,9195,1,100,1,,
13206,278,12,,3199,1,5,30,2,16,297319,12,2,1821,9195,1,20,1,,
13207,38,2,,3199,1,5,30,2,16,297319,2,1,2080,9195,0,0,0,,
13222,180,11,,4082,1,3,30,3,1,141809,11,2,1539,9207,1,100,1,,
13223,38,11,,4082,1,3,30,3,1,141809,11,1,1560,9207,0,0,0,,
13224,180,20,,4082,1,1,30,2,1,257943,20,2,1370,9209,1,100,1,,
13231,180,7,,1587,1,1,30,1,2,264649,7,1,1777,9215,1,120,1,,
13232,38,2,,1587,1,1,30,1,2,264649,2,1,2070,9215,0,24.8,2,,
13240,180,18,,4082,1,2,30,2,1,312679,18,1,1350,9221,1,100,1,,
13241,278,17,,4083,1,2,30,2,22,312679,17,2,1418,9221,1,14.7,1,,
13242,78,24,,4083,1,2,30,2,28,312679,8,3,1843,9221,1,25,1,,
13259,180,4,,4145,1,4,30,3,1,231095,4,1,1395,9235,1,100,1,,
13260,278,19,,4145,1,4,30,3,19,231095,19,2,1711,9235,1,250,1,,
13261,38,11,,4145,1,4,30,3,19,231095,11,1,1786,9235,0,0,0,,
13262,278,2,,4145,1,4,30,3,26,231095,2,3,1799,9235,1,30,1,,
13263,38,6,,4145,1,4,30,3,1,231095,6,3,2082,9235,0,24.8,2,,
13264,278,16,,4145,1,4,30,3,15,231095,16,1,2114,9235,1,6,1,,
13265,38,16,,4145,1,4,30,3,15,231095,16,1,2120,9235,0,0,0,,
13266,278,6,,4145,1,4,30,3,25,231095,6,2,2181,9235,1,3.85,1,,
13278,180,19,,4083,1,4,30,3,1,165703,19,1,1614,9244,1,100,1,,
13279,78,24,,4084,1,4,30,3,28,165703,19,3,1871,9244,1,25,1,,
13280,38,1,,4084,1,4,30,3,1,165703,1,3,2054,9244,0,24.8,2,,
13289,180,18,,4086,1,4,30,3,1,229169,18,1,1390,9254,1,100,1,,
13290,38,8,,4087,1,4,30,3,1,229169,8,1,1804,9254,0,0,0,,
13314,180,19,,2290,1,4,30,2,1,226271,19,1,1630,9269,1,100,1,,
13315,78,23,,2290,1,4,30,2,27,226271,0,3,1868,9269,1,35.2,1,,
13316,38,11,,2290,1,4,30,2,1,226271,11,1,2116,9269,0,24.8,2,,
13331,180,17,,3234,1,3,30,3,1,141711,17,2,1151,9275,1,100,1,,
13332,78,25,,3234,1,3,30,3,28,141711,19,3,1911,9275,1,25,1,,
13333,180,18,,137,1,4,30,3,3,167729,18,1,1602,9280,1,200,1,,
13334,78,25,,137,1,4,30,3,28,167729,20,3,1832,9280,1,25,1,,
13335,38,3,,137,1,4,30,3,3,167729,3,1,1912,9280,0,24.8,2,,
13336,38,1,,137,1,4,30,3,28,167729,1,1,1980,9280,0,0,0,,
13339,180,1,,1415,1,4,30,3,2,228207,1,1,2178,9284,1,120,1,,
13343,180,20,,4089,1,5,30,1,2,298263,20,2,1905,9289,1,120,1,,
13347,180,6,,2555,1,3,30,2,1,75519,6,1,1374,9294,1,100,1,,
13348,38,11,,2555,1,3,30,2,1,75519,11,1,1614,9294,0,0,0,,
13355,180,10,,3769,1,1,30,2,1,256951,10,2,1508,9308,1,100,1,,
13362,180,3,,2543,1,1,30,3,1,258631,3,2,1666,9311,1,100,1,,
13363,78,23,,2543,1,1,30,3,27,258631,0,3,1844,9311,1,35.2,1,,
13364,38,20,,2543,1,1,30,3,27,258631,20,1,1899,9311,0,0,0,,
13366,180,20,,1301,1,4,30,3,1,224263,20,1,1667,9315,1,100,1,,
13367,38,8,,1301,1,4,30,3,1,224263,8,2,2080,9315,0,24.8,2,,
13371,180,20,,4090,1,1,30,3,1,193557,20,3,1734,9319,1,100,1,,
13372,78,25,,4092,1,1,30,3,28,193557,20,3,1856,9319,1,25,1,,
13373,278,1,,4092,1,1,30,3,24,193557,1,1,2075,9319,1,75,1,,
13374,38,6,,4092,1,1,30,3,1,193557,6,2,2126,9319,0,24.8,2,,
13383,180,19,,2565,1,3,30,3,1,76527,19,2,1288,9325,1,100,1,,
13384,278,7,,2565,1,3,30,3,25,76527,7,3,1760,9325,1,3.85,1,,
13385,180,5,,2262,1,4,30,3,3,228209,5,1,2098,9329,1,200,1,,
13390,180,16,,329,1,5,30,3,1,289575,16,1,1280,9333,1,100,1,,
13391,278,4,,329,1,5,30,3,19,289575,4,1,1627,9333,1,250,1,,
13392,78,23,,329,1,5,30,3,27,289575,20,3,1830,9333,1,35.2,1,,
13398,180,20,,525,1,1,30,2,1,251257,20,1,1190,9347,1,100,1,,
13399,38,12,,525,1,1,30,2,1,251257,12,3,1454,9347,0,0,0,,
13419,180,12,,3790,1,3,30,2,3,74369,12,1,1574,9368,1,200,1,,
13422,180,17,,4092,1,1,30,3,1,262567,17,2,1837,9371,1,100,1,,
13423,78,24,,4097,1,1,30,3,28,262567,0,3,1911,9371,1,25,1,,
13424,38,4,,4099,1,1,30,3,1,262567,4,1,1948,9371,0,24.8,2,,
13425,38,3,,4100,1,1,30,3,28,262567,3,2,2069,9371,0,0,0,,
13429,180,4,,319,1,4,30,2,3,229111,4,1,1606,9376,1,200,1,,
13430,278,5,,319,1,4,30,2,10,229111,5,1,1776,9376,1,12.2,1,,
13431,38,19,,319,1,4,30,2,3,229111,19,1,1785,9376,0,0,0,,
13444,180,19,,4100,1,4,30,2,1,230087,19,1,1586,9382,1,100,1,,
13445,38,1,,4101,1,4,30,2,1,230087,1,3,1750,9382,0,0,0,,
13456,180,16,,4102,1,3,30,3,1,134023,16,1,1218,9388,1,100,1,,
13457,38,10,,4103,1,3,30,3,1,134023,10,3,1721,9388,0,0,0,,
13473,180,12,,1677,1,5,30,3,2,298191,12,1,1651,9399,1,120,1,,
13474,180,11,,4104,1,1,30,2,1,188839,11,2,1387,9401,1,100,1,,
13475,38,2,,4106,1,1,30,2,1,188839,2,3,1533,9401,0,0,0,,
13481,180,18,,233,1,4,30,1,1,233927,18,2,1328,9407,1,100,1,,
13482,38,12,,233,1,4,30,1,1,233927,12,1,1795,9407,0,0,0,,
13494,180,18,,3517,1,1,30,3,1,258759,18,1,1331,9410,1,100,1,,
13495,38,3,,3517,1,1,30,3,1,258759,3,3,1717,9410,0,0,0,,
13499,180,16,,4107,1,1,30,2,1,189839,16,1,1115,9414,1,100,1,,
13500,38,5,,4108,1,1,30,2,1,189839,5,3,1191,9414,0,0,0,,
13504,180,2,,111,1,4,30,3,1,224295,2,1,1450,9418,1,100,1,,
13505,38,7,,111,1,4,30,3,1,224295,7,1,1674,9418,0,0,0,,
13508,180,5,,2994,1,4,30,3,1,223399,5,1,1963,9420,1,100,1,,
13526,180,6,,1660,1,4,30,2,1,224137,6,1,1608,9440,1,100,1,,
13527,278,20,,1660,1,4,30,2,10,224137,20,1,1618,9440,1,12.2,1,,
13528,38,2,,1660,1,4,30,2,10,224137,2,3,1735,9440,0,0,0,,
13529,78,23,,1660,1,4,30,2,27,224137,12,3,1875,9440,1,35.2,1,,
13530,38,12,,1660,1,4,30,2,1,224137,12,1,1984,9440,0,24.8,2,,
13541,180,20,,2939,1,5,30,1,3,294409,20,1,2056,9451,1,200,1,,
13543,180,12,,4110,1,1,30,3,1,192597,12,1,1536,9453,1,100,1,,
13544,278,3,,4112,1,1,30,3,12,192597,3,1,1576,9453,1,7.9,1,,
13545,38,1,,4114,1,1,30,3,1,192597,1,3,1591,9453,0,0,0,,
13546,278,7,,4114,1,1,30,3,21,192597,7,2,1680,9453,1,22.3,1,,
13549,180,19,,2414,1,3,30,2,1,97447,19,2,1227,9456,1,100,1,,
13550,38,6,,2414,1,3,30,2,1,97447,6,3,1496,9456,0,0,0,,
13554,180,19,,481,1,4,30,3,1,228113,19,2,1784,9462,1,100,1,,
13555,38,12,,481,1,4,30,3,1,228113,12,3,2021,9462,0,24.8,2,,
13563,180,17,,2877,1,4,30,3,1,225337,17,1,1198,9467,1,100,1,,
13564,38,17,,2877,1,4,30,3,1,225337,17,1,1919,9467,0,24.8,2,,
13568,180,17,,2543,1,5,30,1,1,296311,17,1,1372,9473,1,100,1,,
13569,38,16,,2543,1,5,30,1,1,296311,16,3,1431,9473,0,0,0,,
13583,180,18,,4116,1,4,30,2,3,160951,18,2,1129,9490,1,200,1,,
13584,278,17,,4116,1,4,30,2,22,160951,17,1,1187,9490,1,14.7,1,,
13585,278,12,,4117,1,4,30,2,5,160951,12,1,1284,9490,1,22.35,1,,
13586,38,1,,4118,1,4,30,2,22,160951,1,1,1474,9490,0,0,0,,
13587,278,19,,4118,1,4,30,2,25,160951,19,1,1621,9490,1,3.85,1,,
13588,78,23,,4118,1,4,30,2,27,160951,9,3,1862,9490,1,35.2,1,,
13595,180,3,,3643,1,3,30,1,3,143679,3,2,1758,9494,1,200,1,,
13605,180,18,,4122,1,5,30,1,1,295351,18,1,1156,9500,1,100,1,,
13615,180,16,,3675,1,5,30,1,1,295383,16,2,1243,9512,1,100,1,,
13616,38,3,,3675,1,5,30,1,1,295383,3,2,1521,9512,0,0,0,,
13629,180,8,,2482,1,4,30,2,2,228151,8,1,1660,9519,1,120,1,,
13642,180,8,,764,1,4,30,3,1,228015,8,2,1507,9533,1,100,1,,
13643,78,24,,764,1,4,30,3,28,228015,10,3,1866,9533,1,25,1,,
13644,38,4,,764,1,4,30,3,1,228015,4,3,2050,9533,0,24.8,2,,
13653,180,19,,4122,1,3,30,2,1,99559,19,1,1625,9539,1,100,1,,
13675,180,19,,4123,1,1,30,1,1,272399,19,2,1147,9551,1,100,1,,
13676,278,6,,4124,1,1,30,1,26,272399,6,1,1360,9551,1,30,1,,
13677,38,4,,4125,1,1,30,1,26,272399,4,1,1740,9551,0,0,0,,
13678,78,24,,4129,1,1,30,1,28,272399,1,3,1864,9551,1,25,1,,
13681,180,12,,1743,1,1,30,2,1,250293,12,1,1130,9553,1,100,1,,
13682,278,12,,1743,1,1,30,2,19,250293,12,1,1263,9553,1,250,1,,
13683,38,18,,1743,1,1,30,2,1,250293,18,2,1359,9553,0,0,0,,
13684,278,20,,1743,1,1,30,2,18,250293,20,1,2068,9553,1,100,1,,
13702,180,7,,228,1,1,30,3,2,260753,7,1,1974,9561,1,120,1,,
13708,180,5,,1878,1,2,30,3,2,346969,5,3,2129,9567,1,120,1,,
13711,180,20,,2584,1,4,30,3,1,228199,20,1,1313,9571,1,100,1,,
13712,278,19,,2584,1,4,30,3,16,228199,19,1,1460,9571,1,20,1,,
13716,180,9,,4129,1,1,30,2,1,255047,9,1,1678,9575,1,100,1,,
13728,180,1,,3488,1,3,30,2,1,68871,1,1,1188,9584,1,100,1,,
13729,38,6,,3488,1,3,30,2,1,68871,6,1,1449,9584,0,0,0,,
13745,180,6,,2672,1,5,30,3,1,294455,6,1,1323,9592,1,100,1,,
13746,78,25,,2672,1,5,30,3,28,294455,6,3,1873,9592,1,25,1,,
13756,180,10,,2422,1,4,30,2,2,235911,10,1,1749,9600,1,120,1,,
13761,180,16,,4130,1,5,30,1,2,301183,16,1,2056,9604,1,120,1,,
13763,180,17,,2171,1,3,30,3,3,73655,17,1,1883,9606,1,200,1,,
13764,38,5,,2171,1,3,30,3,3,73655,5,2,2051,9606,0,24.8,2,,
13772,180,3,,1971,1,3,30,3,2,76447,3,1,1605,9615,1,120,1,,
13773,38,9,,1971,1,3,30,3,2,76447,9,3,1718,9615,0,0,0,,
13790,180,19,,743,1,1,30,3,1,260839,19,2,1174,9621,1,100,1,,
13791,38,1,,743,1,1,30,3,1,260839,1,3,1328,9621,0,0,0,,
13794,180,20,,2341,1,2,30,2,1,312501,20,1,1304,9624,1,100,1,,
13795,278,1,,2341,1,2,30,2,8,312501,1,1,1521,9624,1,125,1,,
13796,278,7,,2341,1,2,30,2,9,312501,7,1,1568,9624,1,178.32,1,,
13797,38,9,,2341,1,2,30,2,9,312501,9,3,1623,9624,0,0,0,,
13798,278,18,,2341,1,2,30,2,24,312501,18,2,1684,9624,1,75,1,,
13799,38,9,,2341,1,2,30,2,24,312501,9,3,1902,9624,0,0,0,,
13800,278,16,,2341,1,2,30,2,17,312501,16,1,1914,9624,1,50,1,,
13801,38,9,,2341,1,2,30,2,17,312501,9,1,2057,9624,0,0,0,,
13802,278,3,,2341,1,2,30,2,25,312501,3,2,2133,9624,1,3.85,1,,
13806,180,18,,2410,1,4,30,3,2,225351,18,2,1539,9632,1,120,1,,
13807,278,5,,2410,1,4,30,3,24,225351,5,2,1616,9632,1,75,1,,
13812,180,2,,4133,1,4,30,1,1,232961,2,2,1474,9637,1,100,1,,
13813,38,12,,4133,1,4,30,1,1,232961,12,1,1591,9637,0,0,0,,
13820,180,9,,2401,1,1,30,3,1,258745,9,2,2049,9640,1,100,1,,
13821,38,7,,2401,1,1,30,3,1,258745,7,2,2080,9640,0,24.8,2,,
13829,180,4,,4133,1,4,30,3,1,163805,4,1,1342,9645,1,100,1,,
13830,278,5,,4133,1,4,30,3,11,163805,5,1,1818,9645,1,3.5,1,,
13831,38,19,,4134,1,4,30,3,1,163805,19,3,2100,9645,0,24.8,2,,
13832,278,6,,4136,1,4,30,3,22,163805,6,3,2162,9645,1,14.7,1,,
13843,180,1,,1749,1,2,30,2,1,347031,1,1,1853,9651,1,100,1,,
13844,278,20,,1749,1,2,30,2,5,347031,20,1,2126,9651,1,22.35,1,,
13847,180,17,,2005,1,1,30,2,2,258871,17,1,1956,9655,1,120,1,,
13855,180,5,,4137,1,4,30,3,1,227935,5,1,1231,9658,1,100,1,,
13856,38,9,,4137,1,4,30,3,1,227935,9,3,1609,9658,0,0,0,,
13857,180,17,,697,1,4,30,3,1,227271,17,1,1427,9660,1,100,1,,
13861,180,18,,2130,1,4,30,3,1,232999,18,1,1219,9665,1,100,1,,
13862,278,16,,2130,1,4,30,3,20,232999,16,2,1919,9665,1,17.75,1,,
13863,38,1,,2130,1,4,30,3,20,232999,1,2,1962,9665,0,0,0,,
13875,180,16,,1914,1,1,30,3,1,257977,16,2,1456,9673,1,100,1,,
13876,278,10,,1914,1,1,30,3,4,257977,10,1,1753,9673,1,35.5,1,,
13877,78,23,,1914,1,1,30,3,27,257977,1,3,1837,9673,1,35.2,1,,
13878,38,11,,1914,1,1,30,3,1,257977,11,3,1936,9673,0,24.8,2,,
13887,180,16,,3110,1,4,30,3,1,230032,16,1,1527,9684,1,100,1,,
13894,180,19,,4139,1,5,30,3,2,292455,19,3,1681,9698,1,120,1,,
13895,78,26,,4140,1,5,30,3,28,292455,17,3,1861,9698,1,25,1,,
13896,38,10,,4141,1,5,30,3,28,292455,10,1,2133,9698,0,0,0,,
13900,180,3,,4254,1,3,30,3,1,108881,3,1,1159,9701,1,100,1,,
13904,180,20,,4142,1,1,30,2,2,256001,20,1,2037,9706,1,120,1,,
13909,180,4,,589,1,5,30,3,1,294439,4,2,1251,9714,1,100,1,,
13910,38,9,,589,1,5,30,3,1,294439,9,2,1600,9714,0,0,0,,
13914,180,18,,4142,1,3,30,2,2,131999,18,2,1830,9717,1,120,1,,
13915,78,24,,4142,1,3,30,2,28,131999,0,3,1853,9717,1,25,1,,
13916,38,17,,4143,1,3,30,2,28,131999,17,1,1935,9717,0,0,0,,
13917,180,7,,2743,1,1,30,2,1,250983,7,2,1987,9720,1,100,1,,
13918,278,10,,2743,1,1,30,2,23,250983,10,1,2093,9720,1,19.95,1,,
13919,38,16,,2743,1,1,30,2,23,250983,16,3,2126,9720,0,0,0,,
13922,180,5,,4143,1,3,30,2,1,142759,5,1,1439,9722,1,100,1,,
13923,278,20,,4143,1,3,30,2,21,142759,20,2,1602,9722,1,22.3,1,,
